爱德华菌病,症状,体色发黑
爱德华菌病,症状,腹部膨大
爱德华菌病,症状,肛门发红
爱德华菌病,症状,眼球突出或混浊白
爱德华菌病,症状,体表可见膨大
爱德华菌病,症状,背鳍的后端坏死发白
爱德华菌病,症状,有腹水
爱德华菌病,症状,卵巢有出血
爱德华菌病,症状,肠管内有水样物贮积
爱德华菌病,症状,肠壁充血
爱德华菌病,症状,肝脏有白色小结节样的病灶
爱德华菌病,症状,腐臭味
爱德华菌病,感染,鳗鱼
爱德华菌病,感染,鲫鱼
爱德华菌病,感染,罗非鱼
爱德华菌病,感染,加州鲂
爱德华菌病,适宜温度,30℃左右
鳗弧菌病,感染,鳗鱼
鳗弧菌病,感染,鲫鱼
鳗弧菌病,症状,体表点状出血
鳗弧菌病,症状,躯干部皮肤发生糜烂
鳗弧菌病,症状,肝肾肿大
鳗弧菌病,症状,肝呈土黄色点状出血
鳗弧菌病,症状,肠道充血
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,躯干部隆起
鳗弧菌病,症状,出血性溃疡
鳗弧菌病,感染,虹鳟
鳗弧菌病,症状,体色发黑
鳗弧菌病,症状,贫血
鳗弧菌病,症状,淤血
鳗弧菌病,症状,出血
鳗弧菌病,症状,眼球突出
鳗弧菌病,症状,眼球也出血
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,生殖腺上可见弥漫性出血
鳗弧菌病,症状,点状出血
鳗弧菌病,症状,肠管内有带血的黏液状物
鳗弧菌病,症状,体表溃疡
鳗弧菌病,症状,斑块状褪色
鳗弧菌病,症状,狂游
鳗弧菌病,症状,躯干部出血以至溃疡
鳗弧菌病,症状,眼球突出出血
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,体表出血变红
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,眼球突出
鳗弧菌病,症状,眼内出血
鳗弧菌病,症状,变白
鳗弧菌病,症状,肌肉组织点状出血
鳗弧菌病,流行地区,日本
鳗弧菌病,流行地区,台湾省
鳗弧菌病,流行温度,15~20℃
小瓜虫病,感染,淡水鱼
小瓜虫病,感染,观赏鱼
小瓜虫病,流行地区,全国各地
小瓜虫病,流行地区,湖北
小瓜虫病,流行地区,湖南
小瓜虫病,流行季节,早春
小瓜虫病,流行季节,春季
小瓜虫病,流行季节,晚秋
小瓜虫病,流行季节,秋季
小瓜虫病,流行季节,冬季
小瓜虫病,适宜温度,15~25℃
小瓜虫病,症状,反应迟钝
小瓜虫病,症状,游动缓慢
小瓜虫病,症状,不时与固体物摩擦
小瓜虫病,症状,鳃部布满无数白色小点
小瓜虫病,症状,体表分泌出大量黏液
小瓜虫病,症状,表皮糜烂脱落
小瓜虫病,症状,伴有蛀鳍
小瓜虫病,症状,瞎眼
小瓜虫病,症状,寄生处形成小白点
小瓜虫病,症状,小白点
小瓜虫病,症状,口腔等处布满小白点
小瓜虫病,症状,黏液增多
小瓜虫病,症状,表皮糜烂
草鱼出血病,流行时间,6~9月
草鱼出血病,适宜温度,27~30℃
草鱼出血病,症状,食欲减退
草鱼出血病,症状,体色发黑
草鱼出血病,症状,全身性出血
草鱼出血病,症状,红肌肉
草鱼出血病,症状,肌肉出血
草鱼出血病,症状,鳃瓣严重失血
草鱼出血病,症状,白鲤
草鱼出血病,症状,红鳍红鳃盖
草鱼出血病,症状,体表出血
草鱼出血病,症状,鳍条基部明显充血和出血
草鱼出血病,症状,肠炎
草鱼出血病,症状,腹水
草鱼出血病,症状,肠道充血无食物
草鱼出血病,适宜温度,23~30℃
草鱼出血病,感染,草鱼
草鱼出血病,感染,青鱼
草鱼出血病,症状,内脏充血出血
草鱼出血病,感染,麦穗鱼
草鱼出血病,感染,鲢鱼
草鱼出血病,感染,鳙鱼
草鱼出血病,感染,鲫鱼
草鱼出血病,流行地区,中国南部地区
草鱼出血病,流行地区,福建
草鱼出血病,流行地区,广东
草鱼出血病,流行地区,广西
草鱼出血病,流行地区,四川
草鱼出血病,流行地区,湖南
草鱼出血病,流行地区,湖北
草鱼出血病,流行地区,江西
草鱼出血病,流行地区,上海
草鱼出血病,流行地区,江苏
草鱼出血病,流行地区,浙江
草鱼出血病,流行地区,河北
草鱼出血病,流行地区,河南
草鱼出血病,流行地区,黄河以北
草鱼出血病,感染,螺蛳
草鱼出血病,感染,青蛙
草鱼出血病,感染,浮游动物
草鱼出血病,症状,体表发黑
草鱼出血病,症状,眼突出
草鱼出血病,症状,鳃和鳍条基部出血
草鱼出血病,症状,肠道出血
草鱼出血病,症状,肾也可不同程度出血
草鱼出血病,症状,肝有时因失血而发黄
草鱼出血病,症状,红肌肉
草鱼出血病,症状,红肠
草鱼出血病,症状,红鳍
草鱼出血病,症状,红鳃盖
草鱼出血病,症状,尾鳍末端发黑
草鱼出血病,症状,体表暗黑色
草鱼出血病,症状,病鱼停止摄食
草鱼出血病,症状,离群缓游
草鱼出血病,症状,出血
草鱼出血病,症状,离群独游
草鱼出血病,症状,对水流反应迟钝
草鱼出血病,症状,沉卧于水底
草鱼出血病,症状,身体失去平衡在水面打转
草鱼出血病,症状,跳出水面挣扎
草鱼出血病,症状,尾鳍变黑
草鱼出血病,症状,背肌两侧出现2条灰白色带
草鱼出血病,症状,体表暗黑色而微红色
草鱼出血病,症状,肌肉充血
草鱼出血病,症状,鳍条基部以及腹部等都表现出血
草鱼出血病,症状,眼球突出
草鱼出血病,症状,鳃丝呈紫红色或斑点状出血
草鱼出血病,症状,鳃丝失血呈灰白色
草鱼出血病,症状,肛门红肿
草鱼出血病,症状,鳍条基部及腹部出血
草鱼出血病,症状,全身肌肉鲜红色出血
草鱼出血病,症状,肠壁具韧性
草鱼出血病,症状,肠内无食物
草鱼出血病,症状,脂肪组织有时呈点状出血
草鱼出血病,症状,胆囊布满血丝
草鱼出血病,症状,胆囊扩大内部充血
草鱼出血病,症状,肾等也出现斑块状出血
草鱼出血病,症状,肝脏呈灰白色失血
草鱼出血病,症状,脑等均有出血
草鱼出血病,症状,肠壁薄而糜烂
草鱼出血病,症状,全身弥漫性出血
草鱼出血病,症状,肠壁失去弹性且多黏液
车轮虫病,流行时间,4~7月
车轮虫病,流行季节,夏季
车轮虫病,流行季节,秋季
车轮虫病,适宜温度,20~28℃
车轮虫病,症状,分泌大量黏液
车轮虫病,症状,在体表形成一层白色黏液层
车轮虫病,症状,病鱼成群结队绕池边狂游
车轮虫病,症状,不食
车轮虫病,症状,呈跑马症状
车轮虫病,感染,淡水鱼
车轮虫病,症状,狂游呈跑马状
车轮虫病,症状,鱼体消瘦
车轮虫病,症状,发黑
车轮虫病,症状,游动缓慢
车轮虫病,症状,呼吸困难
车轮虫病,症状,鳃组织腐烂
车轮虫病,感染,海水鱼
车轮虫病,流行地区,全国
车轮虫病,流行季节,四季
车轮虫病,流行地区,全国
车轮虫病,流行地区,长江
车轮虫病,流行地区,西江流域
车轮虫病,感染,草鱼
车轮虫病,症状,鱼体一般身体发黑
车轮虫病,症状,游动迟缓
车轮虫病,症状,出现白头病
赤皮病,症状,大部鳞片松动脱落
赤皮病,症状,脱落处皮肤糜烂
赤皮病,症状,皮肤出血
赤皮病,症状,发炎
赤皮病,症状,鳍末端腐烂呈扫帚状
赤皮病,症状,蛀鳍
赤皮病,症状,鳞片脱离
赤皮病,症状,鳍条腐烂处出现水霉寄生
赤皮病,症状,体表出血发炎
赤皮病,症状,鳞片脱落
赤皮病,症状,鳍的基部或整个鳍充血
赤皮病,症状,鳍的梢端腐烂
赤皮病,症状,鳍条呈扫帚状
赤皮病,症状,蛀鳍
赤皮病,感染,商品鱼
赤皮病,感染,草鱼
赤皮病,感染,青鱼
赤皮病,感染,鲤鱼
赤皮病,感染,鲫鱼
赤皮病,感染,团头鲂
赤皮病,流行季节,四季
赤皮病,流行地区,北方
赤皮病,症状,体表呈局部或大部分出血发炎
赤皮病,症状,鳍条基部充血
赤皮病,症状,鳍条末端腐烂
赤皮病,症状,鳍间组织破坏
赤皮病,症状,肠道也充血发炎
赤皮病,症状,鳍条腐烂处着生水霉
赤皮病,症状,出血性皮肤病变
赤皮病,症状,内脏血管大出血
赤皮病,症状,腹膜炎
赤皮病,症状,大量腹水
赤皮病,症状,病灶出血水肿和坏死
赤皮病,症状,结缔组织增生
赤皮病,症状,炎症性反应发展到肌肉组织
传染性造血器官坏死病,感染,虹顶鳟
传染性造血器官坏死病,适宜温度,8~15℃
传染性造血器官坏死病,症状,游后突然死亡
传染性造血器官坏死病,症状,体色发黑
传染性造血器官坏死病,症状,出现昏睡
传染性造血器官坏死病,症状,游动缓慢
传染性造血器官坏死病,症状,出现痉挛
传染性造血器官坏死病,症状,剧烈游动后不久即死
传染性造血器官坏死病,症状,眼球突出
传染性造血器官坏死病,症状,腹部膨大
传染性造血器官坏死病,症状,鳍条基部及体表皮肤充血
传染性造血器官坏死病,症状,出血
传染性造血器官坏死病,症状,肛门处常拖有一条不透明的黏液粪便
传染性造血器官坏死病,症状,口腔出血
传染性造血器官坏死病,感染,虹鳟
传染性造血器官坏死病,感染,大鳞大麻哈鱼
传染性造血器官坏死病,感染,河鳟
传染性造血器官坏死病,症状,狂游
传染性造血器官坏死病,症状,突眼
传染性造血器官坏死病,症状,有腹水
传染性造血器官坏死病,症状,肛门处拖1条长而粗的黏液便
传染性造血器官坏死病,症状,心包膜出血
传染性造血器官坏死病,适宜温度,8~15℃
打印病,症状,臀鳍上方两侧肌肉腐烂
打印病,症状,椭圆形的红斑
打印病,症状,烂穿肌肉
打印病,症状,露出骨骼和内脏
打印病,症状,游动缓慢
打印病,症状,食欲减退
打印病,流行季节,四季
打印病,感染,四大家鱼
打印病,感染,鲤鱼
打印病,感染,罗非鱼
打印病,症状,皮肤及其下层肌肉出现红斑
打印病,症状,鳞片脱落
打印病,症状,肌肉腐烂
打印病,症状,形成溃疡
打印病,症状,烂及骨骼内脏
打印病,症状,病灶呈圆形或椭圆形
打印病,适宜温度,28~32℃
打印病,流行季节,夏季
打印病,流行季节,秋季
打印病,症状,肌肉出现椭圆形红斑
打印病,症状,周边充血发红
打印病,症状,病灶逐渐扩大
打印病,症状,露出骨骼内脏
打印病,症状,游动缓慢
打印病,症状,衰竭
痘疮病,感染,鲤鱼
痘疮病,感染,鲫鱼
痘疮病,感染,草鱼
痘疮病,感染,圆腹雅罗鱼
痘疮病,感染,金鱼
痘疮病,症状,体表有白色斑点
痘疮病,症状,变厚增大
痘疮病,症状,形成增生物
痘疮病,症状,表皮增厚
痘疮病,症状,病鱼消瘦
痘疮病,症状,游动迟缓
痘疮病,症状,食欲较差
痘疮病,症状,常沉在水底
痘疮病,症状,由乳白色变为黑色
痘疮病,流行地区,武汉市
痘疮病,流行地区,荆州市
痘疮病,流行季节,秋末
痘疮病,流行季节,冬季
痘疮病,适宜温度,15℃以上
盾纤毛虫病,感染,鲷鱼
盾纤毛虫病,症状,体色发黑
盾纤毛虫病,症状,体表及鳍基部溃烂
盾纤毛虫病,症状,溃烂组织周围血细胞浸润
盾纤毛虫病,症状,充血发红
盾纤毛虫病,症状,鳃苍白
盾纤毛虫病,症状,多有腹水
盾纤毛虫病,症状,腹水发黄
盾纤毛虫病,适宜温度,15~20℃
弧菌病,感染,虹鳟
弧菌病,感染,鰻鱼
弧菌病,感染,香鱼
弧菌病,感染,大鳞大麻哈鱼
弧菌病,感染,银大麻哈鱼
弧菌病,症状,体表点状出血
弧菌病,症状,躯干部皮肤发生糜烂
弧菌病,症状,肝脏肾脏肿大
弧菌病,症状,肝呈土黄色
弧菌病,症状,点状出血
弧菌病,症状,体色发黑
弧菌病,症状,鳃贫血
弧菌病,症状,淤血出血
弧菌病,症状,眼球突出
弧菌病,症状,鳍及眼球也出血
弧菌病,症状,躯干部皮下和肌肉发生脓疡
弧菌病,症状,形成较大肿起
弧菌病,症状,皮肤出血
弧菌病,症状,肛门红肿
弧菌病,症状,排出黄白色粘液状粪便
弧菌病,流行季节,夏季
黄赖鱼红头病,感染,黄颖鱼
黄颖鱼红头病,适宜温度,25~30℃
黄颖鱼红头病,流行地区,辽宁
黄颖鱼红头病,流行地区,吉林
黄颖鱼红头病,流行地区,天津
黄颖鱼红头病,流行地区,湖北
黄颖鱼红头病,流行地区,江苏
黄颖鱼红头病,流行地区,四川
黄颖鱼红头病,流行地区,重庆
黄颖鱼红头病,症状,离群独游
黄颖鱼红头病,症状,反应迟钝
黄颖鱼红头病,症状,食欲减退
黄颖鱼红头病,症状,头朝上尾朝下
黄颖鱼红头病,症状,悬垂于水中的特殊姿势
黄颖鱼红头病,症状,螺旋状游动
黄颖鱼红头病,症状,沉入水底死亡
黄颖鱼红头病,症状,腹部膨大
黄颖鱼红头病,症状,鳍条基部充血
黄颖鱼红头病,症状,腹部充血
黄颖鱼红头病,症状,出血
黄颖鱼红头病,症状,肛门及生殖孔充血
黄颖鱼红头病,症状,外突
黄颖鱼红头病,症状,肾脏充血肿大
黄颖鱼红头病,症状,脾脏肿大呈紫黑色
黄颖鱼红头病,症状,肠道扩张
黄颖鱼红头病,症状,充血
黄颖鱼红头病,症状,发炎
黄颖鱼红头病,症状,肠腔内充满气体和淡黄色水样液体
黄颖鱼红头病,症状,食欲减退
黄颖鱼红头病,症状,离群缓游
黄颖鱼红头病,症状,反应迟钝
黄颖鱼红头病,症状,头朝上
黄颖鱼红头病,症状,尾朝下
黄颖鱼红头病,症状,悬垂于水中的特殊姿势
黄颖鱼红头病,症状,阵发性痉挛
黄颖鱼红头病,症状,旋转性侧游
黄颖鱼红头病,症状,打转
黄颖鱼红头病,症状,头顶部充血出血
黄颖鱼红头病,症状,发红
黄颖鱼红头病,症状,头顶穿孔
黄颖鱼红头病,症状,头盖骨裂开
黄颖鱼红头病,症状,露出脑组织
疖疮病,症状,皮下肌肉组织发生脓疮
疖疮病,症状,溃烂
疖疮病,症状,隆起红肿柔软浮肿
疖疮病,症状,鱼鳍基部充血
疖疮病,症状,鳍条裂开
疖疮病,症状,肠道也充血发炎
疖疮病,感染,草鱼
疖疮病,感染,青鱼
疖疮病,流行季节,四季
疖疮病,症状,肌肉溃疡并含脓血状的液体
锦鲤疱疹病毒病,感染,鲤鱼
锦鲤疱疹病毒病,感染,锦鲤
锦鲤疱疹病毒病,流行地区,以色列
锦鲤疱疹病毒病,流行地区,瑞典
锦鲤疱疹病毒病,流行地区,英国
锦鲤疱疹病毒病,流行地区,德国
锦鲤疱疹病毒病,流行地区,美国
锦鲤疱疹病毒病,流行地区,印度尼西亚
锦鲤疱疹病毒病,流行地区,日本
锦鲤疱疹病毒病,流行地区,中国台湾
锦鲤疱疹病毒病,流行温度,23~28℃
锦鲤疱疹病毒病,症状,病鱼游动缓慢
锦鲤疱疹病毒病,症状,病鱼停止游泳
锦鲤疱疹病毒病,症状,皮肤上出现苍白的块斑与水泡
锦鲤疱疹病毒病,症状,鳃出血
锦鲤疱疹病毒病,症状,产生大量粘液
锦鲤疱疹病毒病,症状,组织坏死
锦鲤疱疹病毒病,症状,鳞片有血丝
锦鲤疱疹病毒病,症状,鱼眼凹陷
锦鲤疱疹病毒病,流行季节,春秋季
烂尾病,感染,草鱼
烂尾病,感染,斑点叉尾鮰
烂尾病,感染,罗非鱼
烂尾病,感染,鰻鱼
烂尾病,感染,暗纹东方魨
烂尾病,症状,尾鳍尾柄充血发炎
烂尾病,症状,尾鳍烂掉
烂尾病,感染,青鲢
鲤浮肿病,感染,鲤鱼
鲤浮肿病,感染,锦鲤
鲤浮肿病,症状,烂鳃
鲤浮肿病,症状,体表糜烂
鲤浮肿病,症状,出血
鲤浮肿病,症状,皮下组织水肿
鲤浮肿病,症状,眼球凹陷
鲤浮肿病,症状,食欲不振
鲤浮肿病,症状,吻端和鳍的基部溃疡
鲤浮肿病,适宜温度,20～27℃
链球菌病,症状,游动缓慢
链球菌病,症状,浮于水面
链球菌病,症状,悬垂状
链球菌病,症状,间断性狂游
链球菌病,症状,腹部向上
链球菌病,症状,体色发黑
链球菌病,症状,鳃贫血
链球菌病,症状,眼球充血
链球菌病,症状,肿大
链球菌病,症状,突出
链球菌病,症状,体表有一处或多处隆起
链球菌病,症状,尾部多处隆起并伴出血或溃疡
链球菌病,症状,肛门红肿
链球菌病,症状,肝脏肿大
链球菌病,症状,出血
链球菌病,症状,脂肪变性
链球菌病,症状,褪色
链球菌病,症状,胃肠积水
链球菌病,症状,肠壁发炎
链球菌病,流行季节,夏季
淋巴囊肿病,流行地区,欧洲
淋巴囊肿病,流行地区,北美洲
淋巴囊肿病,流行地区,日本
淋巴囊肿病,流行地区,广东
淋巴囊肿病,流行地区,山东
淋巴囊肿病,流行地区,浙江
淋巴囊肿病,流行地区,福建
淋巴囊肿病,感染,河鳏
淋巴囊肿病,感染,鲈鱼
淋巴囊肿病,适宜温度,23~25℃
淋巴囊肿病,症状,生长缓慢
淋巴囊肿病,症状,食欲下降
淋巴囊肿病,症状,不摄食
淋巴囊肿病,症状,发生死亡
淋巴囊肿病,症状,鳍和尾部出现囊肿
淋巴囊肿病,症状,体表有单个或成群的珠状肿物
淋巴囊肿病,症状,由白色淡灰桃红至黑色
淋巴囊肿病,症状,内脏上也有囊肿
淋巴囊肿病,感染,鲈形目
淋巴囊肿病,感染,鲽形目
淋巴囊肿病,感染,魨形目
流行性溃疡综合征,症状,体表溃疡
流行性溃疡综合征,流行地区,东南亚
流行性溃疡综合征,适宜温度,低水温
流行性溃疡综合征,症状,不吃食
流行性溃疡综合征,症状,鱼体发黑
流行性溃疡综合征,症状,漂浮在水面上
流行性溃疡综合征,症状,红斑
流行性溃疡综合征,症状,浅部溃疡
流行性溃疡综合征,症状,溃疡灶
流行性溃疡综合征,症状,头盖骨的坏死
流行性溃疡综合征,症状,脑暴露
流行性溃疡综合征,症状,红斑性皮炎
流行性溃疡综合征,症状,慢性皮炎
流行性溃疡综合征,症状,坏死性肉芽肿皮炎
流行性溃疡综合征,症状,肌肉变成絮状
鳗弧菌病,感染,鳗鱼
鳗弧菌病,感染,鲫鱼
鳗弧菌病,症状,体表点状出血
鳗弧菌病,症状,躯干部皮肤发生糜烂
鳗弧菌病,症状,肝肾肿大
鳗弧菌病,症状,肝呈土黄色点状出血
鳗弧菌病,症状,肠道充血
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,躯干部隆起
鳗弧菌病,症状,出血性溃疡
鳗弧菌病,感染,虹鳟
鳗弧菌病,症状,体色发黑
鳗弧菌病,症状,贫血
鳗弧菌病,症状,淤血
鳗弧菌病,症状,出血
鳗弧菌病,症状,眼球突出
鳗弧菌病,症状,眼球也出血
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,生殖腺上可见弥漫性出血
鳗弧菌病,症状,点状出血
鳗弧菌病,症状,肠管内有带血的黏液状物
鳗弧菌病,症状,体表溃疡
鳗弧菌病,症状,斑块状褪色
鳗弧菌病,症状,狂游
鳗弧菌病,症状,躯干部出血以至溃疡
鳗弧菌病,症状,眼球突出出血
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,体表出血变红
鳗弧菌病,症状,肛门红肿
鳗弧菌病,症状,眼球突出
鳗弧菌病,症状,眼内出血
鳗弧菌病,症状,变白
鳗弧菌病,症状,肌肉组织点状出血
鳗弧菌病,流行地区,日本
鳗弧菌病,流行地区,台湾省
鳗弧菌病,流行温度,15~20℃
鳗蜿弧菌病,适宜温度,10~35°C
鳗蜿弧菌病,症状,体表点状出血
鳗蜿弧菌病,症状,肛门红肿
鳗蜿弧菌病,症状,眼睛充血
鳗蜿弧菌病,症状,发红
鳗蜿弧菌病,症状,躯干部形成褪色斑或隆起
鳗蜿弧菌病,症状,病灶逐渐形成出血性溃疡
鳗蜿弧菌病,症状,肝肾肿大
鳗蜿弧菌病,症状,肝呈土黄色
鳗蜿弧菌病,症状,点状出血
鳗蜿弧菌病,症状,腹腔内有腹水
鳗蜿弧菌病,症状,肠道充血出血
锚头鳋病,症状,不安
锚头鳋病,症状,食欲不旺
锚头鳋病,症状,鱼体消瘦
锚头鳋病,症状,红肿
锚头鳋病,症状,伤口溢血
锚头鳋病,症状,有红斑
锚头鳋病,流行地区,广东
锚头鳋病,流行地区,广西
锚头鳋病,流行地区,福建
锚头鳋病,适宜温度,12~33℃
锚头鳋病,流行地区,华南地区
锚头鳋病,流行季节,春
锚头鳋病,流行季节,夏
锚头鳋病,流行季节,秋
锚头鳋病,流行地区,长江流域
锚头鳋病,感染,草鱼
锚头鳋病,感染,鲤鱼
锚头鳋病,感染,鲫鱼
锚头鳋病,感染,鳊鱼
锚头鳋病,感染,乌贼
锚头鳋病,感染,青鱼
锚头鳋病,症状,烦躁不安
锚头鳋病,症状,食欲减退
锚头鳋病,症状,行动迟缓
锚头鳋病,症状,身体瘦弱
锚头鳋病,感染,鰻鱼
锚头鳋病,感染,鲢鱼
锚头鳋病,感染,鳙鱼
锚头鳋病,感染,草鱼
锚头鳋病,症状,口不能张闭
气泡病,感染,幼苗
气泡病,症状,出现气泡
气泡病,流行季节,夏天
气泡病,流行地区,北方
鳃霉病,流行地区,广东
鳃霉病,流行地区,广西
鳃霉病,流行地区,湖北
鳃霉病,流行地区,浙江
鳃霉病,流行地区,江苏
鳃霉病,流行地区,辽宁
鳃霉病,流行时间,5~7月
鳃霉病,感染,草鱼
鳃霉病,感染,青鱼
鳃霉病,感染,簸鱼
鳃霉病,感染,鲫鱼
鳃霉病,感染,黄颡鱼
鳃霉病,症状,食欲丧失
鳃霉病,症状,呼吸困难
鳃霉病,症状,游动缓慢
鳃霉病,症状,鳃上黏液增多
鳃霉病,症状,有出血
鳃霉病,症状,淤血
鳃霉病,症状,缺血和坏死的斑点
鳃霉病,症状,呈现花斑鲤外观
鳃霉病,症状,高度贫血
鳃霉病,症状,青灰色外观
鳃霉病,症状,窒息而死亡
鳃霉病,症状,鳃上有大量鲤霉寄生
鳃霉病,感染,鲮鱼
鳃霉病,感染,鳙鱼
鳃霉病,感染,银鲴
鳃霉病,症状,花鳃
鳃霉病,症状,鳃呈青灰色
鳃霉病,症状,鳃上分泌黏液多
鳃霉病,症状,出血淤血
鳃霉病,症状,缺血的斑点
鳃霉病,症状,呈现花鳃
鳃霉病,症状,鳃呈青灰色
鳃霉病,症状,鳃丝组织被鳃霉菌侵蚀破坏
鳃霉病,症状,呈不规整白点状
鳃霉病,症状,失去正常的鲜红色
鳃霉病,症状,色泽苍白
鳃霉病,症状,游动时晃头
鳃霉病,症状,不进食
鳃霉病,症状,体表有点状充血
鳃霉病,症状,鳃上有棉纤维样的菌丝体
三代虫病,感染,草鱼
三代虫病,感染,金鱼
三代虫病,感染,鲤鱼
三代虫病,感染,鲫鱼
三代虫病,感染,虹色鳟
三代虫病,流行季节,春末夏初
三代虫病,症状,鱼体瘦弱
三代虫病,症状,呼吸困难
三代虫病,症状,食欲减退
三代虫病,症状,鳃丝肿胀
三代虫病,症状,鳍条可见蛀鳍现象
三代虫病,感染,淡水鱼
三代虫病,感染,观赏性鱼
三代虫病,症状,粘液多
三代虫病,适宜温度,20℃
三代虫病,流行季节,秋季
三代虫病,症状,暗黑无光泽
三代虫病,症状,食欲衰退
三代虫病,症状,灰白色黏液
三代虫病,感染,梭鱼
鲺病,症状,肉眼可见鲺
鲺病,症状,虫体在鱼体上不断爬动
鲺病,症状,体表形成很多伤口
鲺病,症状,出血
鲺病,症状,极度不安
鲺病,症状,急剧狂游
鲺病,症状,跳跃
鲺病,流行地区,广东
鲺病,流行地区,广西
鲺病,流行地区,福建
鲺病,流行时间,江浙一带4~10月
鲺病,流行时间,长江流域6~8月
竖鳞病,症状,体表粗糙
竖鳞病,症状,鳞片向外张开像松球
竖鳞病,症状,鳞基部水肿
竖鳞病,症状,积聚渗出液
竖鳞病,症状,鳞片竖起
竖鳞病,症状,鳍条基部充血
竖鳞病,症状,皮肤充血
竖鳞病,症状,眼球外突
竖鳞病,症状,腹部膨胀
竖鳞病,感染,网箱养鱼
竖鳞病,适宜温度,17~22℃
竖鳞病,流行季节,春季
竖鳞病,感染,鲤鱼
竖鳞病,感染,鲫鱼
竖鳞病,感染,金鱼
竖鳞病,感染,草鱼
竖鳞病,症状,离群独游
竖鳞病,症状,精神委靡
竖鳞病,症状,鱼体发黑
竖鳞病,症状,体表粗糙
竖鳞病,症状,鱼体前部的鳞片竖立
竖鳞病,症状,全身鳞片竖立
竖鳞病,症状,鳞囊充满含血的渗出液
竖鳞病,症状,充血
竖鳞病,症状,眼球突出
竖鳞病,症状,腹部膨大
竖鳞病,症状,腹腔积水
竖鳞病,症状,贫血
竖鳞病,症状,鳃肝脾肾肿大
竖鳞病,症状,颜色变淡
竖鳞病,症状,鳃盖内表皮充血
竖鳞病,症状,体表粗糙
竖鳞病,症状,鳞片向外张开像松球
竖鳞病,症状,鳞片基部水肿
竖鳞病,症状,积聚渗出液
竖鳞病,症状,鳞片竖起
竖鳞病,症状,鳍条基部充血
竖鳞病,症状,皮肤充血
竖鳞病,症状,眼球外突
竖鳞病,症状,腹部膨胀
竖鳞病,症状,离群缓游
竖鳞病,症状,呼吸困难
竖鳞病,症状,反应迟钝
竖鳞病,症状,浮于水面
竖鳞病,症状,沉在水底部
竖鳞病,症状,身体失去平衡
竖鳞病,症状,腹部向上
竖鳞病,流行季节,冬春季
竖鳞病,感染,网箱养鱼
竖鳞病,感染,金鱼
竖鳞病,感染,锦鲤
竖鳞病,感染,攀颅科
